ODS,Organisation,ClosedDate,PartyKey,ASID,Supplier,Product,Version,EndpointCreated,CCGCode,CCG
L83048,ROBOROUGH SURGERY,,L83048-826594,200000016444,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83049,MORETONHAMPSTEAD HEALTH CENTRE,,L83049-815921,933182901043,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20140113,15N,NHS DEVON CCG
L83049,MORETONHAMPSTEAD HEALTH CENTRE,,L83049-826542,200000016392,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83050,NORTHAM SURGERY,,YGA-0021074,826155818048,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20130711,15N,NHS DEVON CCG
L83050,NORTHAM SURGERY,,L83050-826595,200000016445,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83051,CRICKETFIELD SURGERY,,YGA-0021074,402345676041,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20131016,15N,NHS DEVON CCG
L83051,CRICKETFIELD SURGERY,,L83051-826596,200000016446,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83052,CASTLE PLACE PRACTICE,,L83052-813990,063418916043,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130617,15N,NHS DEVON CCG
L83052,CASTLE PLACE PRACTICE,,L83052-826543,200000016393,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83053,ROLLE MEDICAL PARTNERSHIP,,YGA-0021074,651440118016,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20120716,15N,NHS DEVON CCG
L83053,ROLLE MEDICAL PARTNERSHIP,,L83053-826597,200000016447,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83054,TOWNSEND HOUSE MEDICAL CENTRE,,YGA-0021074,983396664010,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20141103,15N,NHS DEVON CCG
L83054,TOWNSEND HOUSE MEDICAL CENTRE,,L83054-826598,200000016448,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83055,COMPASS HOUSE MEDICAL CENTRES,,L83055-821574,200000002276,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20160610,15N,NHS DEVON CCG
L83055,COMPASS HOUSE MEDICAL CENTRES,,L83055-826544,200000016394,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83056,CLAREMONT MEDICAL PRACTICE,,YGA-0021074,120065864015,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140506,15N,NHS DEVON CCG
L83056,CLAREMONT MEDICAL PRACTICE,,L83056-826599,200000016449,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83057,FREMINGTON MEDICAL CENTRE,,YGA-0021074,814415964018,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83057,FREMINGTON MEDICAL CENTRE,,L83057-826600,200000016450,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83058,SOUTHERNHAY HOUSE SURGERY,,YGA-0021074,152968903012,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83058,SOUTHERNHAY HOUSE SURGERY,,L83058-826601,200000016451,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83059,NORTON BROOK MEDICAL CENTRE,,YGA-0021074,385100213011,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83059,NORTON BROOK MEDICAL CENTRE,,L83059-826602,200000016452,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83064,CHURCH VIEW SURGERY,,YGA-0021074,200000008737,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20170606,15N,NHS DEVON CCG
L83064,CHURCH VIEW SURGERY,,L83064-826604,200000016454,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83066,MOUNT PLEASANT HEALTH CENTRE,,YGA-0021074,716460242010,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83066,MOUNT PLEASANT HEALTH CENTRE,,L83066-826606,200000016456,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83067,SID VALLEY PRACTICE,,YGA-0021074,200000000352,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20150417,15N,NHS DEVON CCG
L83067,SID VALLEY PRACTICE,,L83067-826607,200000016457,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83068,LYNTON HEALTH CENTRE,,YGA-0021074,449112247019,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20130605,15N,NHS DEVON CCG
L83068,LYNTON HEALTH CENTRE,,L83068-826608,200000016458,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83069,RUBY COUNTRY MEDICAL GROUP,,YGA-0021074,507073081014,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140106,15N,NHS DEVON CCG
L83069,RUBY COUNTRY MEDICAL GROUP,,L83069-826609,200000016459,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83070,BUCKFASTLEIGH MEDICAL CENTRE,,YGA-0021074,200000005781,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20161014,15N,NHS DEVON CCG
L83070,BUCKFASTLEIGH MEDICAL CENTRE,,L83070-826610,200000016460,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83071,STOKE SURGERY,,L83071-815918,445332404042,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20140113,15N,NHS DEVON CCG
L83071,STOKE SURGERY,,L83071-826545,200000016395,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83072,FRIARY HOUSE SURGERY,,L83072-818203,551751795040,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20141114,15N,NHS DEVON CCG
L83072,FRIARY HOUSE SURGERY,,L83072-826546,200000016396,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83073,BRANNAM MEDICAL CENTRE,,YGA-0021074,516394798040,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140121,15N,NHS DEVON CCG
L83073,BRANNAM MEDICAL CENTRE,,L83073-826611,200000016461,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83075,SOUTH BRENT HEALTH CENTRE,,L83075-808619,112020276047,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120626,15N,NHS DEVON CCG
L83075,SOUTH BRENT HEALTH CENTRE,,L83075-826547,200000016397,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83076,WYCLIFFE SURGERY,,YGA-0021074,200000009145,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20170927,15N,NHS DEVON CCG
L83076,WYCLIFFE SURGERY,,L83076-826612,200000016462,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83077,HEAVITREE PRACTICE,,YGA-0021074,735210899010,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20130802,15N,NHS DEVON CCG
L83077,HEAVITREE PRACTICE,,L83077-826613,200000016463,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83079,IDE LANE SURGERY,,YGA-0021074,430084844017,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83079,IDE LANE SURGERY,,L83079-826614,200000016464,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83081,YEALM MEDICAL CENTRE,,YGA-0021074,200000022100,THE PHOENIX PARTNERSHIP,SystmOne,601 Core + GP2GPLM (AS),20200207,15N,NHS DEVON CCG
L83081,YEALM MEDICAL CENTRE,,L83081-814717,200000023073,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20200522,15N,NHS DEVON CCG
L83082,CHAGFORD HEALTH CENTRE,,YGA-0021074,631078913045,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20120810,15N,NHS DEVON CCG
L83082,CHAGFORD HEALTH CENTRE,,L83082-826615,200000016465,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83083,BIDEFORD MEDICAL CENTRE,,YGA-0021074,200000000439,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20150506,15N,NHS DEVON CCG
L83083,BIDEFORD MEDICAL CENTRE,,L83083-826616,200000016466,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83084,SOUTH LAWN MEDICAL PRACTICE,,YGA-0021074,876944437048,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20130723,15N,NHS DEVON CCG
L83084,SOUTH LAWN MEDICAL PRACTICE,,L83084-826617,200000016467,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83085,AMICUS HEALTH,,L83085-816771,040883073047,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20140414,15N,NHS DEVON CCG
L83085,AMICUS HEALTH,,L83085-826548,200000016398,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83086,MODBURY HEALTH CENTRE,,YGA-0021074,105546610012,THE PHOENIX PARTNERSHIP,SystmOne,601 Core + GP2GPLM (AS),20140122,15N,NHS DEVON CCG
L83086,MODBURY HEALTH CENTRE,,L83086-826618,200000016468,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83087,OKEHAMPTON MEDICAL CENTRE,,L83087-814854,552227911047,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20131008,15N,NHS DEVON CCG
L83087,OKEHAMPTON MEDICAL CENTRE,,L83087-826549,200000016399,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83088,REDFERN HEALTH CENTRE,,L83088-820129,200000000151,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150316,15N,NHS DEVON CCG
L83088,REDFERN HEALTH CENTRE,,L83088-826550,200000016400,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83089,KNOWLE HOUSE SURGERY,,YGA-0021074,200000002077,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20160420,15N,NHS DEVON CCG
L83089,KNOWLE HOUSE SURGERY,,L83089-826619,200000016469,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83092,COLLEGE SURGERY PARTNERSHIP,,YGA-0021074,162909504019,THE PHOENIX PARTNERSHIP,SystmOne,601 Core + GP2GPLM (AS),20140122,15N,NHS DEVON CCG
L83092,COLLEGE SURGERY PARTNERSHIP,,L83092-826620,200000016470,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83093,THE RIDGEWAY PRACTICE,20150531,YGA-0021074,838941487046,THE PHOENIX PARTNERSHIP,SystmOne,601 Core,20140408,99P,NHS NORTHERN EASTERN AND WESTERN DEVON CCG
L83094,DARTMOUTH MEDICAL PRACTICE,,L83094-0005933,286878610034,IN PRACTICE SYSTEMS LTD,Vision 3,DLM 380 QMT 3101 CONFIG 7,20051004,15N,NHS DEVON CCG
L83094,DARTMOUTH MEDICAL PRACTICE,,L83094-821607,200000002312,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20160617,15N,NHS DEVON CCG
L83094,DARTMOUTH MEDICAL PRACTICE,,L83094-826551,200000016401,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83095,COLERIDGE MEDICAL CENTRE,,YGA-0021074,532949395018,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20121011,15N,NHS DEVON CCG
L83095,COLERIDGE MEDICAL CENTRE,,L83095-826621,200000016471,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83096,COMBE COASTAL PRACTICE,,YGA-0021074,003812016040,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20130821,15N,NHS DEVON CCG
L83096,COMBE COASTAL PRACTICE,,L83096-826622,200000016472,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83097,CAEN MEDICAL CENTRE,,L83097-813892,315449033010,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130603,15N,NHS DEVON CCG
L83097,CAEN MEDICAL CENTRE,,L83097-826552,200000016402,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83098,CHERITON BISHOP SURGERY,,L83098-808939,799787831012,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 5 LM with GPES,20120730,15N,NHS DEVON CCG
L83098,CHERITON BISHOP SURGERY,,L83098-826553,200000016403,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83099,ISCA MEDICAL PRACTICE,,YGA-0021074,440569616012,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83099,ISCA MEDICAL PRACTICE,,L83099-826623,200000016473,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83100,BEACON MEDICAL GROUP,,YGA-0021074,309612768015,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83100,BEACON MEDICAL GROUP,,L83100-826624,200000016474,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83101,ABBEY SURGERY,,L83101-807461,016874988013,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20120206,15N,NHS DEVON CCG
L83101,ABBEY SURGERY,,L83101-826554,200000016404,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83102,YELVERTON SURGERY,,L83102-825227,200000014940,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20190614,15N,NHS DEVON CCG
L83102,YELVERTON SURGERY,,L83102-826555,200000016405,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83103,CORNER PLACE SURGERY,,L83103-821388,200000002068,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20160415,15N,NHS DEVON CCG
L83103,CORNER PLACE SURGERY,,L83103-826556,200000016406,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83105,CASTLE GARDENS SURGERY,,YGA-0021074,218646153013,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83105,CASTLE GARDENS SURGERY,,L83105-826625,200000016475,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83106,WOODA SURGERY,,YGA-0021074,965420980041,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20130711,15N,NHS DEVON CCG
L83106,WOODA SURGERY,,L83106-826626,200000016476,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83111,CHILCOTE PRACTICE,,L83111-817065,983770006044,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20140606,15N,NHS DEVON CCG
L83111,CHILCOTE PRACTICE,,L83111-826557,200000016407,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83112,WEST HOE SURGERY,,L83112-816719,428549530049,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20140402,15N,NHS DEVON CCG
L83112,WEST HOE SURGERY,,L83112-826558,200000016408,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83113,BUDSHEAD MEDICAL PRACTICE,,L83113-811436,972512726043,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20121210,15N,NHS DEVON CCG
L83113,BUDSHEAD MEDICAL PRACTICE,,L83113-826559,200000016409,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83115,WHIPTON SURGERY,,YGA-0021074,200000032073,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20210929,15N,NHS DEVON CCG
L83116,WOODBURY SURGERY,,L83116-0007119,975581481036,MICROTEST LTD,Evolution - Practice Manager for Windows,171 Rel 9331,20071113,15N,NHS DEVON CCG
L83116,WOODBURY SURGERY,,YGA-0021074,024119910016,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83116,WOODBURY SURGERY,,L83116-826627,200000016477,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83117,PARK VIEW SURGERY,20210131,L83117-820173,200000000201,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20150320,15N,NHS DEVON CCG
L83117,PARK VIEW SURGERY,20210131,L83117-826561,200000016411,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83118,CHELSTON HALL SURGERY,,L83118-812772,979205187045,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130226,15N,NHS DEVON CCG
L83118,CHELSTON HALL SURGERY,,L83118-826562,200000016412,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83120,CHANNEL VIEW MEDICAL GROUP,,L83120-0034199,789502464033,IN PRACTICE SYSTEMS LTD,Vision 3,DLM 380 QMT 3101 CONFIG 7,20080517,15N,NHS DEVON CCG
L83120,CHANNEL VIEW MEDICAL GROUP,,YGA-0021074,200000000632,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20150612,15N,NHS DEVON CCG
L83120,CHANNEL VIEW MEDICAL GROUP,,L83120-826628,200000016478,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83125,BARTON SURGERY,20210131,YGA-0021074,200000022921,THE PHOENIX PARTNERSHIP,SystmOne,601 Core,20200511,15N,NHS DEVON CCG
L83127,REDLANDS PRIMARY CARE,,YGA-0021074,409287527017,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83127,REDLANDS PRIMARY CARE,,L83127-826629,200000016479,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83128,BRAMBLEHAIES SURGERY,,YGA-0021074,354743446016,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20131202,15N,NHS DEVON CCG
L83128,BRAMBLEHAIES SURGERY,,L83128-826630,200000016480,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83129,HARTLAND SURGERY,,YGA-0021074,870255416014,THE PHOENIX PARTNERSHIP,SystmOne,601 Core + GP2GPLM (AS),20140122,15N,NHS DEVON CCG
L83129,HARTLAND SURGERY,,L83129-826631,200000016481,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83131,PEMBROKE MEDICAL GROUP,,L83131-814250,413199521043,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20130716,15N,NHS DEVON CCG
L83131,PEMBROKE MEDICAL GROUP,,L83131-826563,200000016413,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83133,PLYM RIVER PRACTICE,20150531,YGA-0021074,964471523040,THE PHOENIX PARTNERSHIP,SystmOne,601 Core,20140410,99P,NHS NORTHERN EASTERN AND WESTERN DEVON CCG
L83134,WYNDHAM HOUSE SURGERY,,YGA-0021074,771181692019,THE PHOENIX PARTNERSHIP,SystmOne,601 Core + GP2GPLM (AS),20140122,15N,NHS DEVON CCG
L83134,WYNDHAM HOUSE SURGERY,,L83134-826632,200000016482,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83136,HALDON HOUSE SURGERY,,YGA-0021074,253066681011,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140122,15N,NHS DEVON CCG
L83136,HALDON HOUSE SURGERY,,L83136-826633,200000016483,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83137,SOUTH MOLTON MEDICAL CENTRE,,YGA-0021074,200000000375,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20150422,15N,NHS DEVON CCG
L83137,SOUTH MOLTON MEDICAL CENTRE,,L83137-826634,200000016484,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83143,HILL BARTON SURGERY,,YGA-0021074,996463833045,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20130719,15N,NHS DEVON CCG
L83143,HILL BARTON SURGERY,,L83143-826635,200000016485,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83146,CATHERINE HOUSE SURGERY,,L83146-821876,200000002832,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20160819,15N,NHS DEVON CCG
L83146,CATHERINE HOUSE SURGERY,,L83146-826564,200000016414,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83147,LISSON GROVE MEDICAL CTR,,YGA-0021074,200000017777,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20191115,15N,NHS DEVON CCG
L83147,LISSON GROVE MEDICAL CTR,,L83147-814718,200000023074,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20200522,15N,NHS DEVON CCG
L83148,CHILLINGTON HEALTH CENTRE,,YGA-0021074,750768013013,THE PHOENIX PARTNERSHIP,SystmOne,601 Core + GP2GPLM (AS),20140122,15N,NHS DEVON CCG
L83148,CHILLINGTON HEALTH CENTRE,,L83148-826636,200000016486,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83149,CHERRYBROOK MEDICAL CENTRE,20151007,L83149-814196,755120100044,MICROTEST LTD,Evolution-Practice Manager for Windows,11000004 Build 2108,20130709,99Q,NHS SOUTH DEVON AND TORBAY CCG
L83607,OLD FARM SURGERY,,L83607-821762,200000002435,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS Web,Config 6 LM with GPES,20160718,15N,NHS DEVON CCG
L83607,OLD FARM SURGERY,,L83607-826565,200000016415,EGTON MEDICAL INFORMATION SYSTEMS LTD (EMIS),EMIS,GP Connect,20191016,15N,NHS DEVON CCG
L83608,LIFTON SURGERY,20170816,L83608-0007529,211606418039,MICROTEST LTD,Evolution-Practice Manager for Windows,11000004 Build 2108 (GPES),20071005,99P,NHS NORTHERN EASTERN AND WESTERN DEVON CCG
L83616,SAMPFORD PEVERELL SURGERY,,L83616-0007315,202467087039,MICROTEST LTD,Evolution - Practice Manager for Windows,171 Rel 9331,20071026,15N,NHS DEVON CCG
L83616,SAMPFORD PEVERELL SURGERY,,YGA-0021074,107509117019,THE PHOENIX PARTNERSHIP,SystmOne,601 Core + GP2GPLM (AS),20140122,15N,NHS DEVON CCG
L83616,SAMPFORD PEVERELL SURGERY,,L83616-826637,200000016487,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83624,DEVONPORT HEALTH CENTRE,,YGA-0021074,200000000307,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20150410,15N,NHS DEVON CCG
L83624,DEVONPORT HEALTH CENTRE,,L83624-826638,200000016488,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83626,SALTASH ROAD SURGERY,20180430,YGA-0021074,621027079014,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20140312,99P,NHS NORTHERN EASTERN AND WESTERN DEVON CCG
L83627,RALEIGH SURGERY,,L83627-0007118,012723438037,MICROTEST LTD,Evolution - Practice Manager for Windows,171 Rel 9331,20071012,15N,NHS DEVON CCG
L83627,RALEIGH SURGERY,,YGA-0021074,218823638042,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20131108,15N,NHS DEVON CCG
L83627,RALEIGH SURGERY,,L83627-826639,200000016489,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83628,IMPERIAL SURGERY,,YGA-0021074,267717686047,THE PHOENIX PARTNERSHIP,SystmOne,601 Core GP2GPLM EPS2(AS),20130705,15N,NHS DEVON CCG
L83628,IMPERIAL SURGERY,,L83628-826640,200000016490,THE PHOENIX PARTNERSHIP,TPP,GP Connect,20191016,15N,NHS DEVON CCG
L83639,WEMBURY SURGERY,,YGA-0021074,200000022589,THE PHOENIX PARTNERSHIP,SystmOne,601 Core + GP2GPLM (AS),20200416,15N,NHS DEVON CCG
